,collection,shelfmark,testimony_title
1644,USC Shoah Foundation,21259,Oral history interview with Samuel Bekler
1645,USC Shoah Foundation,21308,Oral history interview with Edward Ruston
1646,USC Shoah Foundation,21349,Oral history interview with Jacob Wiener
1647,USC Shoah Foundation,21354,Oral history interview with Norman Ṭukman
1648,USC Shoah Foundation,21626,Oral history interview with Vera Gissing
1649,USC Shoah Foundation,21762,Oral history interview with Leo Zapiler
1650,USC Shoah Foundation,21812,Oral history interview with Walter Austerer
1651,USC Shoah Foundation,21817,Oral history interview with Jeffrey Gradow
1652,USC Shoah Foundation,22004,Oral history interview with Hershel Binstock
1653,USC Shoah Foundation,22047,Oral history interview with Warren Dunn
1654,USC Shoah Foundation,22174,Oral history interview with William Cohn
1655,USC Shoah Foundation,22237,Oral history interview with Esther Clifford
1656,USC Shoah Foundation,22447,Oral history interview with Charles Salt
1657,USC Shoah Foundation,22530,Oral history interview with Marianna Glazek
1658,USC Shoah Foundation,22652,Oral history interview with Maya Schwartz
1659,USC Shoah Foundation,22660,Oral history interview with Eva Eiseman
1660,USC Shoah Foundation,22685,Oral history interview with Uri Rantz
1661,USC Shoah Foundation,22728,Oral history interview with Irene Gregory
1662,USC Shoah Foundation,22803,Oral history interview with Margaret Lowe
1663,USC Shoah Foundation,22840,Oral history interview with Gideon Frieder
1664,USC Shoah Foundation,22869,Oral history interview with Emanuel Mittelman
1665,USC Shoah Foundation,22883,Oral history interview with Josef Paczynski
1666,USC Shoah Foundation,22944,Oral history interview with Eva Freedman
1667,USC Shoah Foundation,22972,Oral history interview with Ellen Brandt
1668,USC Shoah Foundation,22979,Oral history interview with Linda Breder
1669,USC Shoah Foundation,23096,Oral history interview with James Zuidema
1670,USC Shoah Foundation,23278,Oral history interview with Madeleine Morris
1671,USC Shoah Foundation,23428,Oral history interview with Andreas Chrambach
1672,USC Shoah Foundation,23572,Oral history interview with Arnold Wininger
1673,USC Shoah Foundation,23622,Oral history interview with Aplonia Koedam
1674,USC Shoah Foundation,23730,Oral history interview with Ernest Levy
1675,USC Shoah Foundation,23742,Oral history interview with Morris Primack
1676,USC Shoah Foundation,24090,Oral history interview with Ruth Arkiss
1677,USC Shoah Foundation,24106,Oral history interview with Pearl Sapoznik
1678,USC Shoah Foundation,24111,Oral history interview with Robert Weiss
1679,USC Shoah Foundation,24125,Oral history interview with Sonia Burstyn
1680,USC Shoah Foundation,24137,Oral history interview with Rachel Gottstein
1681,USC Shoah Foundation,24163,Oral history interview with Herman Cohn
1682,USC Shoah Foundation,24195,Oral history interview with Ludwig Joseph
1683,USC Shoah Foundation,24212,Oral history interview with Vera Laska
1684,USC Shoah Foundation,24242,Oral history interview with Aron Bell
1685,USC Shoah Foundation,24268,Oral history interview with Rose Huppert
1686,USC Shoah Foundation,24364,Oral history interview with Liselotte Steckl
1687,USC Shoah Foundation,24397,Oral history interview with Alfred Traum
1688,USC Shoah Foundation,24409,Oral history interview with William Perl
1689,USC Shoah Foundation,24411,Oral history interview with Shirley Warman
1690,USC Shoah Foundation,24462,Oral history interview with Samuel Friedman
1691,USC Shoah Foundation,24515,Oral history interview with Walter Hartmann
1692,USC Shoah Foundation,24554,Oral history interview with Albert Tausinger
1693,USC Shoah Foundation,24614,Oral history interview with Clara Isaacman
1694,USC Shoah Foundation,24625,Oral history interview with Max Wunderman
1695,USC Shoah Foundation,24814,Oral history interview with Brendon Phibbs
1696,USC Shoah Foundation,24830,Oral history interview with Micheline Marmor
1697,USC Shoah Foundation,24884,Oral history interview with Susan Brunn
1698,USC Shoah Foundation,25027,Oral history interview with Jacob Sandbrand
1699,USC Shoah Foundation,25178,Oral history interview with Jack Voorzanger
1700,USC Shoah Foundation,25209,Oral history interview with Vera Ray
1701,USC Shoah Foundation,25288,Oral history interview with Morton Fuchs
1702,USC Shoah Foundation,25544,Oral history interview with Dora Drescher
1703,USC Shoah Foundation,25589,Oral history interview with Max Veffer
1704,USC Shoah Foundation,25591,Oral history interview with Tom Lantos
1705,USC Shoah Foundation,25809,Oral history interview with Stan Rubens
1706,USC Shoah Foundation,25831,Oral history interview with Klaus Ollendorff
1707,USC Shoah Foundation,25834,Oral history interview with Paul Wos
1708,USC Shoah Foundation,25835,Oral history interview with Wanda Lorenc
1709,USC Shoah Foundation,26022,Oral history interview with Lisbeth Kornreich
1710,USC Shoah Foundation,26111,Oral history interview with Henry Laurant
1711,USC Shoah Foundation,26140,Oral history interview with Teofil Modelski
1712,USC Shoah Foundation,26142,Oral history interview with Michael Jackson
1713,USC Shoah Foundation,26276,Oral history interview with Sidney Glucksman
1714,USC Shoah Foundation,26358,Oral history interview with Ruth Weitz
1715,USC Shoah Foundation,26359,Oral history interview with Donna Rubinstein
1716,USC Shoah Foundation,26465,Oral history interview with Aniela Ania Radek
1717,USC Shoah Foundation,26486,Oral history interview with Renee Scott
1718,USC Shoah Foundation,26576,Oral history interview with Masha Zeleznikow
1719,USC Shoah Foundation,26585,Oral history interview with Kaethe Wells
1720,USC Shoah Foundation,26699,Oral history interview with Lyonell Fliss
1721,USC Shoah Foundation,26728,Oral history interview with Charles Ferree
1722,USC Shoah Foundation,26731,Oral history interview with Fritz Gluckstein
1723,USC Shoah Foundation,26765,Oral history interview with Ursula Levy
1724,USC Shoah Foundation,26790,Oral history interview with Mojsze Ganc
1725,USC Shoah Foundation,26888,Oral history interview with Gizella Kleinman
1726,USC Shoah Foundation,26914,Oral history interview with Stella Faitek
1727,USC Shoah Foundation,27129,Oral history interview with Albert Roland
1728,USC Shoah Foundation,27304,Oral history interview with Rose Patoka
1729,USC Shoah Foundation,27335,Oral history interview with Andrew Durovecz
1730,USC Shoah Foundation,27340,Oral history interview with Steven Mendelsson
1731,USC Shoah Foundation,27347,Oral history interview with Esther Gever
1732,USC Shoah Foundation,27509,Oral history interview with Israel Kipen
1733,USC Shoah Foundation,27543,Oral history interview with George Riechfeld
1734,USC Shoah Foundation,27687,Oral history interview with Rafael Lewin
1735,USC Shoah Foundation,27747,Oral history interview with Sonia Sklaver
1736,USC Shoah Foundation,27748,Oral history interview with Fred Katz
1737,USC Shoah Foundation,27759,Oral history interview with William McKinney
